what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348889541480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348889601285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348889604131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348889627784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348889628012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892215187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892215344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892215419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892215517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892217318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892217747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892283974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892284703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892284926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892285243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892320371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892320810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892946219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892947728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892947940
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348892948476
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348892949853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892950823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892953866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348892953980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348893094823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348893097819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348893141304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348893141348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348893142418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348893142697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348894947640
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348894958549
started,bundle,org.eclipse.mylyn.context.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.ui",1348894961247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348894963445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348894969061
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348894970993
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1348894977037
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1348894978416
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1348894978824
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1348894978983
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1348894980119
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348894980726
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348894984517
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348894996824
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1348895047523
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1348895047575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348895048074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348895059352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348895070412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348895094287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348895102159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348895109209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348895120467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348895128048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348895130436
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1348895133725
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1348895133838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348895134391
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1348895139875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348895155296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348895198885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348895206004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348895212813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348895214155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348895219132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348895235850
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1348895257811
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1348895257869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348895258296
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1348895261416
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1348895265227
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348895266486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348895614765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348895708358
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348895712828
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1348895718017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348895723104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348895780709
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348895781855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348895804116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348895812367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348895812937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348895969966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348895970153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348895970250
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348895970608
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348895972153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1348895975935
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348895981665
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348895981754
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348895988258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896011013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348896013015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896013044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896032057
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1348896041411
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1348896041431
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1348896041591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896041616
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348896043868
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348896111475
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348896114960
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348896115108
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348896115108
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348896116986
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348896117764
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348896117813
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348896120860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896125288
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1348896138131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896138153
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348896147598
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348896147648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896147659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896147664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896148702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896152576
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348896157213
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348896449159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896456128
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1348896464704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896464731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896472331
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1348896484674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896484707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896491559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348896493030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896493059
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348896509212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896524711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896524755
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348896525742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348896533248
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348896536941
error,log,,,"could not set mark",1348896538990
error,log,,,"could not set mark",1348896539353
error,log,,,"could not set mark",1348896539683
error,log,,,"could not set mark",1348896540005
error,log,,,"could not set mark",1348896540736
error,log,,,"could not set mark",1348896541292
error,log,,,"could not set mark",1348896542556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348896543620
error,log,,,"could not set mark",1348896544453
error,log,,,"could not set mark",1348896546555
error,log,,,"could not set mark",1348896555571
error,log,,,"could not set mark",1348896608747
error,log,,,"could not set mark",1348896610467
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348896622781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896630352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348896633644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896635327
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348896636435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348896637118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896648896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896649335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896783989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896785017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348896811585
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348896816037
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348896830229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896830446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896831015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348896848738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348896851071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348897642106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348897651776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348897651947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348897652115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348897652315
error,log,,,"could not set mark",1348897661438
error,log,,,"could not set mark",1348897663725
error,log,,,"could not set mark",1348897665435
error,log,,,"could not set mark",1348897667245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348897683473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348897683827
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348897685742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348897686451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348897687393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348897687789
